id,group,age,sex,sex_comparison,order,education,trial,players,complete,p,x1,x2,out1l,q,y1,y2,out2l,choicel,choiceotherl,emotion,choiceduration,obtainedchosen,unobtainedchosen,obtainedother,unobtainedother,ev1,ev2,dev,absdev,sd1,sd2,dsd,d,r,scale,scaleduration,Em_ev,rxgroup,_est_random,_est_fixed
36,2,18,2,2,4,13,28,0,1,0.5,-5,-20,1,0.200000003,20,-20,0,0,2,Regret,2.757600069,-20,20,-5,-20,-12.5,-12,-0.5,0.5,7.5,16,-8.5,24.5,-25,1,7.495399952,Regret,-50,0,0
36,2,18,2,2,4,13,29,0,1,0.5,5,-20,0,0.200000003,5,-5,0,1,2,Regret,3.04460001,-20,5,-5,5,-7.5,-3,-4.5,4.5,12.5,4,8.5,-4.5,-15,0,3.392499924,Regret,-30,0,0
36,2,18,2,2,4,13,30,0,1,0.8000000119,20,-5,1,0.5,20,5,0,0,2,Regret,1.600600004,5,20,20,-5,15,12.5,2.5,2.5,10,7.5,2.5,2.5,-10,9,2.073199987,Regret,-20,0,0
36,2,18,2,2,4,13,31,0,1,0.5,-5,-20,0,0.200000003,5,-20,1,0,2,Relief,1.818099976,5,-20,-20,-5,-12.5,-15,2.5,2.5,7.5,10,-2.5,12.5,-10,2,1.828299999,Relief,-20,0,0
36,2,18,2,2,4,13,32,0,1,0.8000000119,-5,-20,1,0.200000003,5,-20,0,0,2,Regret,1.884799957,-20,5,-5,-20,-8,-15,7,7,6,10,-4,17,-10,-49,2.53550005,Regret,-20,0,0
36,2,18,2,2,4,13,33,0,1,0.5,20,-5,0,0.8000000119,20,-20,1,1,2,Regret,3.70600009,-5,20,20,-20,7.5,12,-4.5,4.5,12.5,16,-3.5,-4.5,15,-20,2.543400049,Regret,30,0,0
36,2,18,2,2,4,13,34,0,1,0.200000003,5,-5,0,0.5,5,-20,0,0,2,Regret,7.436999798,-20,5,-5,5,-3,-7.5,4.5,4.5,4,12.5,-8.5,4.5,15,-7,2.505000114,Regret,30,0,0
36,2,18,2,2,4,13,35,0,1,0.8000000119,20,-5,1,0.200000003,20,5,0,0,2,Regret,2.17750001,5,20,20,-5,15,8,7,7,10,6,4,7,-10,48,3.113399982,Regret,-20,0,0
36,2,18,2,2,4,13,36,0,1,0.5,-5,-20,0,0.200000003,20,-20,1,1,2,Regret,4.025100231,-20,-5,20,-20,-12.5,-12,-0.5,0.5,7.5,16,-8.5,24.5,-25,0,4.336500168,Regret,-50,0,0
36,2,18,2,2,4,13,37,0,1,0.8000000119,20,-5,0,0.5,20,5,1,0,2,Relief,2.580199957,20,5,-5,20,15,12.5,2.5,2.5,10,7.5,2.5,2.5,-10,7,2.051199913,Relief,-20,0,0
36,2,18,2,2,4,13,38,0,1,0.200000003,20,-20,0,0.5,5,-20,1,1,2,Regret,7.601299763,-20,20,5,-20,-12,-7.5,-4.5,4.5,16,12.5,3.5,-19.5,15,0,2.410900116,Regret,30,0,0
36,2,18,2,2,4,13,39,0,1,0.200000003,20,5,0,0.5,20,-5,1,1,2,Regret,2.147500038,5,20,20,-5,8,7.5,0.5,0.5,6,12.5,-6.5,0.5,10,-4,2.883399963,Regret,20,0,0
36,2,18,2,2,4,13,40,0,1,0.5,20,5,1,0.8000000119,20,-20,0,1,2,Relief,7.203299999,20,5,-20,20,12.5,12,0.5,0.5,7.5,16,-8.5,0.5,25,50,2.444499969,Relief,50,0,0
36,2,18,2,2,4,13,41,0,1,0.5,5,-20,0,0.200000003,5,-5,0,1,2,Regret,1.773000002,-20,5,-5,5,-7.5,-3,-4.5,4.5,12.5,4,8.5,-4.5,-15,-15,2.426500082,Regret,-30,0,0
36,2,18,2,2,4,13,42,0,1,0.5,20,5,1,0.8000000119,20,-20,0,1,2,Relief,1.901800036,20,5,-20,20,12.5,12,0.5,0.5,7.5,16,-8.5,0.5,25,46,1.95539999,Relief,50,0,0
36,2,18,2,2,4,13,43,0,1,0.5,20,-5,0,0.200000003,20,5,0,0,2,Relief,2.048199892,5,20,-5,20,7.5,8,-0.5,0.5,12.5,6,6.5,-0.5,-10,18,2.756799936,Relief,-20,0,0
36,2,18,2,2,4,13,44,0,1,0.8000000119,20,-20,1,0.5,20,-5,0,1,2,Relief,2.423700094,20,-20,-5,20,12,7.5,4.5,4.5,16,12.5,3.5,4.5,-15,0,2.296999931,Relief,-30,0,0
36,2,18,2,2,4,13,45,0,1,0.5,20,5,1,0.8000000119,20,-5,1,0,2,Sameoutcome,4.932300091,20,-5,20,5,12.5,15,-2.5,2.5,7.5,10,-2.5,-2.5,10,9,4.013999939,Sameoutcome,20,0,0
36,2,18,2,2,4,13,46,0,1,0.200000003,5,-20,0,0.8000000119,-5,-20,1,0,2,Relief,27.13199997,-5,-20,-20,5,-15,-8,-7,7,10,6,4,-17,10,3,2.229700089,Relief,20,0,0
36,2,18,2,2,4,13,47,0,1,0.200000003,5,-20,0,0.5,-5,-20,0,0,2,Sameoutcome,20.17140007,-20,-5,-20,5,-15,-12.5,-2.5,2.5,10,7.5,2.5,-12.5,10,-19,16.87490082,Sameoutcome,20,0,0
36,2,18,2,2,4,13,48,0,1,0.5,5,-20,1,0.200000003,20,-20,0,1,2,Relief,6.085000038,5,-20,-20,20,-7.5,-12,4.5,4.5,12.5,16,-3.5,19.5,-15,6,1.589400053,Relief,-30,0,0
36,2,18,2,2,4,13,49,0,1,0.200000003,20,5,0,0.8000000119,20,-5,1,1,2,Regret,8.012200356,5,20,20,-5,8,15,-7,7,6,10,-4,-7,10,0,2.028300047,Regret,20,0,0
36,2,18,2,2,4,13,50,0,1,0.200000003,20,-20,1,0.5,-5,-20,0,0,2,Regret,2.871999979,-20,-5,20,-20,-12,-12.5,0.5,0.5,16,7.5,8.5,-24.5,25,-45,2.782500029,Regret,50,0,0
36,2,18,2,2,4,13,51,0,1,0.8000000119,20,-5,1,0.200000003,20,5,0,0,2,Regret,28.47520065,5,20,20,-5,15,8,7,7,10,6,4,7,-10,7,6.403299809,Regret,-20,0,0
36,2,18,2,2,4,13,52,0,1,0.200000003,20,-20,1,0.5,-5,-20,0,0,2,Regret,29.29190063,-20,-5,20,-20,-12,-12.5,0.5,0.5,16,7.5,8.5,-24.5,25,-24,3.333300114,Regret,50,0,0
36,2,18,2,2,4,13,53,0,1,0.5,20,-5,0,0.8000000119,20,-20,1,0,2,Relief,3.991499901,20,-20,-5,20,7.5,12,-4.5,4.5,12.5,16,-3.5,-4.5,15,29,38.09769821,Relief,30,0,0
36,2,18,2,2,4,13,54,0,1,0.200000003,5,-20,0,0.8000000119,-5,-20,1,0,2,Relief,5.981100082,-5,-20,-20,5,-15,-8,-7,7,10,6,4,-17,10,0,13.22609997,Relief,20,0,0
36,2,18,2,2,4,13,55,0,1,0.200000003,20,-20,0,0.5,5,-20,1,0,2,Relief,1.899199963,5,-20,-20,20,-12,-7.5,-4.5,4.5,16,12.5,3.5,-19.5,15,31,2.846100092,Relief,30,0,0
36,2,18,2,2,4,13,56,0,1,0.200000003,5,-20,1,0.5,-5,-20,0,1,2,Relief,19.3628006,5,-20,-20,-5,-15,-12.5,-2.5,2.5,10,7.5,2.5,-12.5,10,11,39.78929901,Relief,20,0,0
36,2,18,2,2,4,13,57,0,1,0.200000003,5,-5,0,0.5,5,-20,1,0,2,Relief,2.846899986,5,-20,-5,5,-3,-7.5,4.5,4.5,4,12.5,-8.5,4.5,15,12,1.197199941,Relief,30,0,0
36,2,18,2,2,4,13,58,0,1,0.8000000119,20,-20,1,0.5,20,5,0,0,2,Regret,9.303099632,5,20,20,-20,12,12.5,-0.5,0.5,16,7.5,8.5,-0.5,-25,-47,1.379299998,Regret,-50,0,0
36,2,18,2,2,4,13,59,0,1,0.5,20,-5,1,0.200000003,20,5,0,0,2,Regret,1.634500027,5,20,20,-5,7.5,8,-0.5,0.5,12.5,6,6.5,-0.5,-10,12,9.850399971,Regret,-20,0,0
36,2,18,2,2,4,13,60,0,1,0.5,20,5,1,0.8000000119,20,-5,0,1,2,Relief,1.599499941,20,5,-5,20,12.5,15,-2.5,2.5,7.5,10,-2.5,-2.5,10,19,15.20170021,Relief,20,0,0
36,2,18,2,2,4,13,61,1,1,0.5,5,-20,1,0.200000003,20,-20,0,1,1,SharedRelief,3.895900011,5,-20,-20,20,-7.5,-12,4.5,4.5,12.5,16,-3.5,19.5,-15,12,1.307299972,SharedRelief,-30,0,1
36,2,18,2,2,4,13,62,1,1,0.5,20,-5,0,0.8000000119,20,-20,1,0,1,Gloating,2.324700117,20,-20,-5,20,7.5,12,-4.5,4.5,12.5,16,-3.5,-4.5,15,8,1.390599966,Gloating,30,0,0
36,2,18,2,2,4,13,63,1,1,0.200000003,5,-5,0,0.5,5,-20,1,0,0,SharedRelief,2.250699997,5,-20,-5,5,-3,-7.5,4.5,4.5,4,12.5,-8.5,4.5,15,6,1.532799959,SharedRelief,30,0,1
36,2,18,2,2,4,13,64,1,1,0.5,20,5,1,0.8000000119,20,-5,1,1,1,Sameoutcome,3.657099962,20,5,20,-5,12.5,15,-2.5,2.5,7.5,10,-2.5,-2.5,10,12,1.468600035,Sameoutcome,20,0,1
36,2,18,2,2,4,13,65,1,1,0.200000003,20,5,0,0.8000000119,20,-5,1,0,1,Gloating,3.422199965,20,-5,5,20,8,15,-7,7,6,10,-4,-7,10,7,1.001299977,Gloating,20,0,0
36,2,18,2,2,4,13,66,1,1,0.200000003,5,-20,1,0.5,-5,-20,0,1,1,SharedRelief,2.430299997,5,-20,-20,-5,-15,-12.5,-2.5,2.5,10,7.5,2.5,-12.5,10,7,1.064200044,SharedRelief,20,0,1
36,2,18,2,2,4,13,67,1,1,0.5,20,-5,0,0.200000003,20,5,0,0,0,SharedRelief,2.343800068,5,20,-5,20,7.5,8,-0.5,0.5,12.5,6,6.5,-0.5,-10,11,1.983399987,SharedRelief,-20,0,1
36,2,18,2,2,4,13,68,1,1,0.5,20,5,1,0.8000000119,20,-20,0,1,1,SharedRelief,5.811100006,20,5,-20,20,12.5,12,0.5,0.5,7.5,16,-8.5,0.5,25,6,1.257500052,SharedRelief,50,0,1
36,2,18,2,2,4,13,69,1,1,0.200000003,20,-20,1,0.5,-5,-20,0,1,0,Gloating,1.947600007,20,-20,-20,-5,-12,-12.5,0.5,0.5,16,7.5,8.5,-24.5,25,9,1.127799988,Gloating,50,0,0
36,2,18,2,2,4,13,70,1,1,0.200000003,5,-20,0,0.8000000119,-5,-20,1,1,0,Envy,1.473999977,-20,5,-5,-20,-15,-8,-7,7,10,6,4,-17,10,0,1.156800032,Envy,20,0,0
36,2,18,2,2,4,13,71,1,1,0.5,20,5,1,0.8000000119,20,-20,0,1,1,SharedRelief,1.276200056,20,5,-20,20,12.5,12,0.5,0.5,7.5,16,-8.5,0.5,25,5,5.734600067,SharedRelief,50,0,1
36,2,18,2,2,4,13,72,1,1,0.200000003,20,5,0,0.8000000119,20,-5,1,1,1,SharedRegret,15.93350029,5,20,20,-5,8,15,-7,7,6,10,-4,-7,10,0,1.727399945,SharedRegret,20,0,1
36,2,18,2,2,4,13,73,1,1,0.5,-5,-20,1,0.200000003,20,-20,0,0,1,Envy,1.400900006,-20,20,-5,-20,-12.5,-12,-0.5,0.5,7.5,16,-8.5,24.5,-25,0,0.5503000021,Envy,-50,0,0
36,2,18,2,2,4,13,74,1,1,0.200000003,20,-20,0,0.5,5,-20,1,0,0,SharedRelief,1.430299997,5,-20,-20,20,-12,-7.5,-4.5,4.5,16,12.5,3.5,-19.5,15,8,1.733399987,SharedRelief,30,0,1
36,2,18,2,2,4,13,75,1,1,0.8000000119,-5,-20,1,0.200000003,5,-20,0,0,1,Envy,1.636100054,-20,5,-5,-20,-8,-15,7,7,6,10,-4,17,-10,-12,1.527199984,Envy,-20,0,0
36,2,18,2,2,4,13,76,1,1,0.200000003,20,5,0,0.5,20,-5,1,1,1,SharedRegret,2.208899975,5,20,20,-5,8,7.5,0.5,0.5,6,12.5,-6.5,0.5,10,13,4.458799839,SharedRegret,20,0,1
36,2,18,2,2,4,13,77,1,1,0.8000000119,20,-20,1,0.5,20,-5,0,1,0,Gloating,6.086200237,20,-20,-5,20,12,7.5,4.5,4.5,16,12.5,3.5,4.5,-15,46,2.611900091,Gloating,-30,0,0
36,2,18,2,2,4,13,78,1,1,0.8000000119,20,-5,1,0.5,20,5,0,0,0,SharedRegret,1.380300045,5,20,20,-5,15,12.5,2.5,2.5,10,7.5,2.5,2.5,-10,4,10.39350033,SharedRegret,-20,0,1
36,2,18,2,2,4,13,79,1,1,0.200000003,5,-5,0,0.5,5,-20,0,0,1,Envy,7.12319994,-20,5,-5,5,-3,-7.5,4.5,4.5,4,12.5,-8.5,4.5,15,-8,5.428800106,Envy,30,0,0
36,2,18,2,2,4,13,80,1,1,0.5,-5,-20,0,0.200000003,5,-20,1,0,0,SharedRelief,6.316400051,5,-20,-20,-5,-12.5,-15,2.5,2.5,7.5,10,-2.5,12.5,-10,0,1.041599989,SharedRelief,-20,0,1
36,2,18,2,2,4,13,81,1,1,0.8000000119,-5,-20,1,0.200000003,5,-20,0,0,1,Envy,1.486299992,-20,5,-5,-20,-8,-15,7,7,6,10,-4,17,-10,0,2.557100058,Envy,-20,0,0
36,2,18,2,2,4,13,82,1,1,0.5,20,5,1,0.8000000119,20,-5,0,1,1,SharedRelief,1.418900013,20,5,-5,20,12.5,15,-2.5,2.5,7.5,10,-2.5,-2.5,10,31,0.915899992,SharedRelief,20,0,1
36,2,18,2,2,4,13,83,1,1,0.8000000119,20,-5,1,0.200000003,20,5,0,0,0,SharedRegret,1.192899942,5,20,20,-5,15,8,7,7,10,6,4,7,-10,0,2.565599918,SharedRegret,-20,0,1
36,2,18,2,2,4,13,84,1,1,0.200000003,20,5,0,0.5,20,-5,1,1,1,SharedRegret,3.837899923,5,20,20,-5,8,7.5,0.5,0.5,6,12.5,-6.5,0.5,10,0,1.353199959,SharedRegret,20,0,1
36,2,18,2,2,4,13,85,1,1,0.5,20,-5,0,0.8000000119,20,-20,1,0,1,Gloating,1.784399986,20,-20,-5,20,7.5,12,-4.5,4.5,12.5,16,-3.5,-4.5,15,23,27.51250076,Gloating,30,0,0
36,2,18,2,2,4,13,86,1,1,0.8000000119,20,-20,0,0.5,20,5,1,0,0,SharedRelief,1.733899951,20,5,-20,20,12,12.5,-0.5,0.5,16,7.5,8.5,-0.5,-25,9,36.59939957,SharedRelief,-50,0,1
36,2,18,2,2,4,13,87,1,1,0.5,5,-20,1,0.200000003,20,-20,0,1,1,SharedRelief,3.08220005,5,-20,-20,20,-7.5,-12,4.5,4.5,12.5,16,-3.5,19.5,-15,0,1.649299979,SharedRelief,-30,0,1
36,2,18,2,2,4,13,88,1,1,0.200000003,20,-20,1,0.5,-5,-20,0,1,0,Gloating,2.669500113,20,-20,-20,-5,-12,-12.5,0.5,0.5,16,7.5,8.5,-24.5,25,0,8.611800194,Gloating,50,0,0
36,2,18,2,2,4,13,89,1,1,0.5,5,-20,0,0.200000003,5,-5,0,1,0,Envy,1.677099943,-20,5,-5,5,-7.5,-3,-4.5,4.5,12.5,4,8.5,-4.5,-15,-44,42.9659996,Envy,-30,0,0
36,2,18,2,2,4,13,90,1,1,0.200000003,5,-20,0,0.5,-5,-20,0,1,0,Sameoutcome,3.131799936,-20,5,-20,-5,-15,-12.5,-2.5,2.5,10,7.5,2.5,-12.5,10,0,2.540999889,Sameoutcome,20,0,0
36,2,18,2,2,4,13,91,1,1,0.5,-5,-20,0,0.200000003,20,-20,1,0,1,Gloating,1.600200057,20,-20,-20,-5,-12.5,-12,-0.5,0.5,7.5,16,-8.5,24.5,-25,3,4.343400002,Gloating,-50,0,0
36,2,18,2,2,4,13,92,1,1,0.5,-5,-20,1,0.200000003,5,-20,0,0,1,Envy,20.83989906,-20,5,-5,-20,-12.5,-15,2.5,2.5,7.5,10,-2.5,12.5,-10,-20,4.145400047,Envy,-20,0,0
36,2,18,2,2,4,13,93,1,1,0.8000000119,20,-20,1,0.5,20,5,0,0,1,Envy,2.994600058,5,20,20,-20,12,12.5,-0.5,0.5,16,7.5,8.5,-0.5,-25,0,0.6546999812,Envy,-50,0,0
36,2,18,2,2,4,13,94,1,1,0.200000003,20,5,0,0.5,20,-5,1,1,1,SharedRegret,4.045499802,5,20,20,-5,8,7.5,0.5,0.5,6,12.5,-6.5,0.5,10,9,1.339300036,SharedRegret,20,0,1
36,2,18,2,2,4,13,95,1,1,0.8000000119,20,-5,1,0.200000003,20,5,0,0,0,SharedRegret,1.372499943,5,20,20,-5,15,8,7,7,10,6,4,7,-10,0,13.90480042,SharedRegret,-20,0,1
36,2,18,2,2,4,13,96,1,1,0.200000003,20,-20,0,0.5,5,-20,1,0,0,SharedRelief,1.665099978,5,-20,-20,20,-12,-7.5,-4.5,4.5,16,12.5,3.5,-19.5,15,8,1.591199994,SharedRelief,30,0,1
36,2,18,2,2,4,13,97,1,1,0.8000000119,20,-5,0,0.5,20,5,1,0,0,SharedRelief,1.494099975,20,5,-5,20,15,12.5,2.5,2.5,10,7.5,2.5,2.5,-10,50,3.094199896,SharedRelief,-20,0,1
36,2,18,2,2,4,13,98,1,1,0.5,5,-20,0,0.200000003,5,-5,0,1,0,Envy,3.165899992,-20,5,-5,5,-7.5,-3,-4.5,4.5,12.5,4,8.5,-4.5,-15,-27,1.310500026,Envy,-30,0,0
36,2,18,2,2,4,13,99,1,1,0.200000003,5,-20,0,0.8000000119,-5,-20,1,1,0,Envy,1.685799956,-20,5,-5,-20,-15,-8,-7,7,10,6,4,-17,10,0,14.85669994,Envy,20,0,0
36,2,18,2,2,4,13,100,1,1,0.8000000119,20,-20,1,0.5,20,-5,0,1,0,Gloating,6.0770998,20,-20,-5,20,12,7.5,4.5,4.5,16,12.5,3.5,4.5,-15,17,1.54429996,Gloating,-30,0,0
37,1,79,1,1,4,12,1,0,0,0.5,5,-20,1,0.200000003,20,-20,0,1,2,Rejoy,11.52530003,5,-20,,,-7.5,-12,4.5,4.5,12.5,16,-3.5,19.5,-15,17,1.407299995,Rejoy,-15,0,0
37,1,79,1,1,4,12,2,0,0,0.5,-5,-20,0,0.200000003,5,-20,0,1,2,Disapointment,5.174399853,-20,-5,,,-12.5,-15,2.5,2.5,7.5,10,-2.5,12.5,-10,0,0.7976999879,Disapointment,-10,0,0
37,1,79,1,1,4,12,3,0,0,0.5,-5,-20,0,0.200000003,20,-20,1,0,2,Rejoy,5.17140007,20,-20,,,-12.5,-12,-0.5,0.5,7.5,16,-8.5,24.5,-25,36,1.783900023,Rejoy,-25,0,0
37,1,79,1,1,4,12,4,0,0,0.5,20,5,0,0.8000000119,20,-20,1,0,2,Rejoy,5.027599812,20,-20,,,12.5,12,0.5,0.5,7.5,16,-8.5,0.5,25,43,1.51760006,Rejoy,25,0,0
37,1,79,1,1,4,12,5,0,0,0.200000003,5,-20,0,0.8000000119,-5,-20,1,0,2,Rejoy,4.178800106,-5,-20,,,-15,-8,-7,7,10,6,4,-17,10,7,1.124899983,Rejoy,10,0,0
37,1,79,1,1,4,12,6,0,0,0.200000003,5,-5,0,0.5,5,-20,0,1,2,Disapointment,4.087200165,-5,5,,,-3,-7.5,4.5,4.5,4,12.5,-8.5,4.5,15,0,1.332100034,Disapointment,15,0,0
37,1,79,1,1,4,12,7,0,0,0.5,5,-20,1,0.200000003,5,-5,0,0,2,Disapointment,4.524700165,-5,5,,,-7.5,-3,-4.5,4.5,12.5,4,8.5,-4.5,-15,-9,0.8815000057,Disapointment,-15,0,0
37,1,79,1,1,4,12,8,0,0,0.200000003,20,-20,0,0.5,5,-20,1,1,2,Disapointment,6.879600048,-20,20,,,-12,-7.5,-4.5,4.5,16,12.5,3.5,-19.5,15,-38,0.8547999859,Disapointment,15,0,0
37,1,79,1,1,4,12,9,0,0,0.8000000119,-5,-20,1,0.200000003,5,-20,0,1,2,Rejoy,4.805600166,-5,-20,,,-8,-15,7,7,6,10,-4,17,-10,0,2.002300024,Rejoy,-10,0,0
37,1,79,1,1,4,12,10,0,0,0.200000003,20,5,0,0.8000000119,20,-5,1,0,2,Rejoy,4.401199818,20,-5,,,8,15,-7,7,6,10,-4,-7,10,36,1.363899946,Rejoy,10,0,0
37,1,79,1,1,4,12,11,0,0,0.8000000119,20,-5,1,0.200000003,20,5,0,1,2,Rejoy,3.541300058,20,-5,,,15,8,7,7,10,6,4,7,-10,33,1.142099977,Rejoy,-10,0,0
37,1,79,1,1,4,12,12,0,0,0.200000003,20,5,0,0.5,20,-5,1,0,2,Rejoy,4.102300167,20,-5,,,8,7.5,0.5,0.5,6,12.5,-6.5,0.5,10,39,1.509799957,Rejoy,10,0,0
37,1,79,1,1,4,12,13,0,0,0.5,20,-5,0,0.8000000119,20,-20,1,0,2,Rejoy,5.218100071,20,-20,,,7.5,12,-4.5,4.5,12.5,16,-3.5,-4.5,15,40,1.20599997,Rejoy,15,0,0
37,1,79,1,1,4,12,14,0,0,0.8000000119,20,-20,0,0.5,20,5,0,1,2,Disapointment,3.092999935,-20,20,,,12,12.5,-0.5,0.5,16,7.5,8.5,-0.5,-25,-29,1.54279995,Disapointment,-25,0,0
37,1,79,1,1,4,12,15,0,0,0.8000000119,20,-20,1,0.5,20,-5,1,1,2,Rejoy,3.92750001,20,-20,,,12,7.5,4.5,4.5,16,12.5,3.5,4.5,-15,43,1.077499986,Rejoy,-15,0,0
37,1,79,1,1,4,12,16,0,0,0.5,20,-5,0,0.200000003,20,5,1,1,2,Disapointment,4.45179987,-5,20,,,7.5,8,-0.5,0.5,12.5,6,6.5,-0.5,-10,-7,1.26970005,Disapointment,-10,0,0
37,1,79,1,1,4,12,17,0,0,0.200000003,5,-20,0,0.5,-5,-20,1,0,2,Rejoy,4.257699966,-5,-20,,,-15,-12.5,-2.5,2.5,10,7.5,2.5,-12.5,10,31,1.721099973,Rejoy,10,0,0
37,1,79,1,1,4,12,18,0,0,0.200000003,20,-20,1,0.5,-5,-20,0,0,2,Disapointment,4.942599773,-20,-5,,,-12,-12.5,0.5,0.5,16,7.5,8.5,-24.5,25,0,0.8166000247,Disapointment,25,0,0
37,1,79,1,1,4,12,19,0,0,0.5,20,5,0,0.8000000119,20,-5,1,0,2,Rejoy,4.227000237,20,-5,,,12.5,15,-2.5,2.5,7.5,10,-2.5,-2.5,10,40,1.549200058,Rejoy,10,0,0
37,1,79,1,1,4,12,20,0,0,0.8000000119,20,-5,0,0.5,20,5,1,1,2,Disapointment,3.572000027,-5,20,,,15,12.5,2.5,2.5,10,7.5,2.5,2.5,-10,-17,0.7488999963,Disapointment,-10,0,0
37,1,79,1,1,4,12,21,0,1,0.5,20,-5,1,0.200000003,20,5,0,0,2,Regret,7.263599873,5,20,20,-5,7.5,8,-0.5,0.5,12.5,6,6.5,-0.5,-10,-9,4.124199867,Regret,-10,0,0
37,1,79,1,1,4,12,22,0,1,0.8000000119,20,-20,0,0.5,20,5,1,1,2,Regret,6.152999878,-20,20,20,5,12,12.5,-0.5,0.5,16,7.5,8.5,-0.5,-25,-43,2.569700003,Regret,-25,0,0
37,1,79,1,1,4,12,23,0,1,0.200000003,20,5,0,0.8000000119,20,-5,1,0,2,Relief,5.471399784,20,-5,5,20,8,15,-7,7,6,10,-4,-7,10,44,3.066800117,Relief,10,0,0
37,1,79,1,1,4,12,24,0,1,0.5,-5,-20,1,0.200000003,5,-20,0,1,2,Relief,7.542900085,-5,-20,-20,5,-12.5,-15,2.5,2.5,7.5,10,-2.5,12.5,-10,32,1.783800006,Relief,-10,0,0
37,1,79,1,1,4,12,25,0,1,0.5,5,-20,1,0.200000003,20,-20,0,1,2,Relief,8.277000427,5,-20,-20,20,-7.5,-12,4.5,4.5,12.5,16,-3.5,19.5,-15,40,2.908799887,Relief,-15,0,0
37,1,79,1,1,4,12,26,0,1,0.8000000119,-5,-20,1,0.200000003,5,-20,0,1,2,Relief,6.279799938,-5,-20,-20,5,-8,-15,7,7,6,10,-4,17,-10,41,1.9648,Relief,-10,0,0
37,1,79,1,1,4,12,27,0,1,0.8000000119,20,-20,1,0.5,20,-5,0,1,2,Relief,8.164099693,20,-20,-5,20,12,7.5,4.5,4.5,16,12.5,3.5,4.5,-15,42,2.313800097,Relief,-15,0,0
37,1,79,1,1,4,12,28,0,1,0.5,-5,-20,1,0.200000003,20,-20,0,0,2,Regret,9.191599846,-20,20,-5,-20,-12.5,-12,-0.5,0.5,7.5,16,-8.5,24.5,-25,-40,1.734699965,Regret,-25,0,0
37,1,79,1,1,4,12,29,0,1,0.5,5,-20,0,0.200000003,5,-5,0,0,2,Relief,6.584000111,-5,5,-20,5,-7.5,-3,-4.5,4.5,12.5,4,8.5,-4.5,-15,5,3.69810009,Relief,-15,0,0
37,1,79,1,1,4,12,30,0,1,0.8000000119,20,-5,1,0.5,20,5,0,0,2,Regret,6.01970005,5,20,20,-5,15,12.5,2.5,2.5,10,7.5,2.5,2.5,-10,-17,2.025399923,Regret,-10,0,0
37,1,79,1,1,4,12,31,0,1,0.5,-5,-20,0,0.200000003,5,-20,1,1,2,Regret,8.800200462,-20,-5,5,-20,-12.5,-15,2.5,2.5,7.5,10,-2.5,12.5,-10,-18,2.517100096,Regret,-10,0,0
37,1,79,1,1,4,12,32,0,1,0.8000000119,-5,-20,1,0.200000003,5,-20,0,1,2,Relief,5.999899864,-5,-20,-20,5,-8,-15,7,7,6,10,-4,17,-10,40,2.106800079,Relief,-10,0,0
37,1,79,1,1,4,12,33,0,1,0.5,20,-5,0,0.8000000119,20,-20,1,0,2,Relief,6.219600201,20,-20,-5,20,7.5,12,-4.5,4.5,12.5,16,-3.5,-4.5,15,40,1.534800053,Relief,15,0,0
37,1,79,1,1,4,12,34,0,1,0.200000003,5,-5,0,0.5,5,-20,0,1,2,Relief,4.604100227,-5,5,-20,5,-3,-7.5,4.5,4.5,4,12.5,-8.5,4.5,15,39,1.638499975,Relief,15,0,0
37,1,79,1,1,4,12,35,0,1,0.8000000119,20,-5,1,0.200000003,20,5,0,1,2,Relief,8.303199768,20,-5,5,20,15,8,7,7,10,6,4,7,-10,42,1.70389998,Relief,-10,0,0
37,1,79,1,1,4,12,36,0,1,0.5,-5,-20,0,0.200000003,20,-20,1,1,2,Regret,8.3125,-20,-5,20,-20,-12.5,-12,-0.5,0.5,7.5,16,-8.5,24.5,-25,-13,2.187000036,Regret,-25,0,0
37,1,79,1,1,4,12,37,0,1,0.8000000119,20,-5,0,0.5,20,5,1,1,2,Regret,8.001000404,-5,20,20,5,15,12.5,2.5,2.5,10,7.5,2.5,2.5,-10,-12,2.955899954,Regret,-10,0,0
37,1,79,1,1,4,12,38,0,1,0.200000003,20,-20,0,0.5,5,-20,1,0,2,Relief,5.921000004,5,-20,-20,20,-12,-7.5,-4.5,4.5,16,12.5,3.5,-19.5,15,39,1.396199942,Relief,15,0,0
37,1,79,1,1,4,12,39,0,1,0.200000003,20,5,0,0.5,20,-5,1,0,2,Relief,6.220099926,20,-5,5,20,8,7.5,0.5,0.5,6,12.5,-6.5,0.5,10,38,1.859699965,Relief,10,0,0
37,1,79,1,1,4,12,40,0,1,0.5,20,5,1,0.8000000119,20,-20,0,0,2,Regret,5.299499989,-20,20,20,5,12.5,12,0.5,0.5,7.5,16,-8.5,0.5,25,-10,1.556900024,Regret,25,0,0
37,1,79,1,1,4,12,41,0,1,0.5,5,-20,0,0.200000003,5,-5,0,0,2,Relief,6.606100082,-5,5,-20,5,-7.5,-3,-4.5,4.5,12.5,4,8.5,-4.5,-15,40,1.333799958,Relief,-15,0,0
37,1,79,1,1,4,12,42,0,1,0.5,20,5,1,0.8000000119,20,-20,0,0,2,Regret,4.443600178,-20,20,20,5,12.5,12,0.5,0.5,7.5,16,-8.5,0.5,25,-24,2.795000076,Regret,25,0,0
